p1,p2,p3,p4,players,team1,team2,ordered_key,unique_key,played_ordered,played_unique,elo_pred_team1_win_prob,trueskill_pred_team1_win_prob,tree_pred_team1_win_prob,sort_prob,closeness
AC,FZ,SY,NS,"['AC', 'FZ', 'SY', 'NS']",AC + FZ,SY + NS,AC|FZ|SY|NS,"AC,FZ||NS,SY",False,False,0.506642007141963,0.5289478226898774,0.734830370785431,0.734830370785431,0.234830370785431
FZ,RS,TT,AC,"['FZ', 'RS', 'TT', 'AC']",FZ + RS,TT + AC,FZ|RS|TT|AC,"AC,TT||FZ,RS",False,False,0.5959423636418127,0.45003325483920026,0.7359699582240847,0.7359699582240847,0.23596995822408473
TD,FZ,AC,SY,"['TD', 'FZ', 'AC', 'SY']",TD + FZ,AC + SY,TD|FZ|AC|SY,"AC,SY||FZ,TD",False,True,0.5442846806492296,0.5726707944744202,0.7362241353121508,0.7362241353121508,0.2362241353121508
RS,TD,CH,SY,"['RS', 'TD', 'CH', 'SY']",RS + TD,CH + SY,RS|TD|CH|SY,"CH,SY||RS,TD",False,False,0.4167539484279749,0.004365751953146142,0.26255652509966243,0.26255652509966243,0.23744347490033757
TD,RS,CH,SY,"['TD', 'RS', 'CH', 'SY']",TD + RS,CH + SY,TD|RS|CH|SY,"CH,SY||RS,TD",False,False,0.4167539484279749,0.004365751953146142,0.26255652509966243,0.26255652509966243,0.23744347490033757
FZ,AC,NS,RS,"['FZ', 'AC', 'NS', 'RS']",FZ + AC,NS + RS,FZ|AC|NS|RS,"AC,FZ||NS,RS",False,False,0.5435931168017333,0.9734575149164258,0.7403731367631204,0.7403731367631204,0.24037313676312044
TT,FZ,NS,RS,"['TT', 'FZ', 'NS', 'RS']",TT + FZ,NS + RS,TT|FZ|NS|RS,"FZ,TT||NS,RS",False,False,0.546166913030128,0.961563000442206,0.7405127075788159,0.7405127075788159,0.24051270757881593
FZ,AC,SY,RS,"['FZ', 'AC', 'SY', 'RS']",FZ + AC,SY + RS,FZ|AC|SY|RS,"AC,FZ||RS,SY",False,False,0.5212803720622129,0.9468517207597057,0.7414778304310958,0.7414778304310958,0.24147783043109583
CH,NS,AC,SY,"['CH', 'NS', 'AC', 'SY']",CH + NS,AC + SY,CH|NS|AC|SY,"AC,SY||CH,NS",True,True,0.5338163819860793,0.6107571299036549,0.7441820093676036,0.7441820093676036,0.2441820093676036
NS,AC,SY,TD,"['NS', 'AC', 'SY', 'TD']",NS + AC,SY + TD,NS|AC|SY|TD,"AC,NS||SY,TD",False,False,0.46831932757866435,0.4400757576820594,0.7448833610675039,0.7448833610675039,0.24488336106750386
NS,AC,TD,SY,"['NS', 'AC', 'TD', 'SY']",NS + AC,TD + SY,NS|AC|TD|SY,"AC,NS||SY,TD",False,False,0.46831932757866435,0.4400757576820594,0.7448833610675039,0.7448833610675039,0.24488336106750386
NS,RS,AC,TT,"['NS', 'RS', 'AC', 'TT']",NS + RS,AC + TT,NS|RS|AC|TT,"AC,TT||NS,RS",False,False,0.5395641748169977,0.2114304384708271,0.2540173051136489,0.2540173051136489,0.2459826948863511
RS,TD,NS,CH,"['RS', 'TD', 'NS', 'CH']",RS + TD,NS + CH,RS|TD|NS|CH,"CH,NS||RS,TD",False,False,0.43869259995691495,0.011017538070234157,0.2539599646874212,0.2539599646874212,0.2460400353125788
TD,RS,NS,CH,"['TD', 'RS', 'NS', 'CH']",TD + RS,NS + CH,TD|RS|NS|CH,"CH,NS||RS,TD",False,False,0.43869259995691495,0.011017538070234157,0.2539599646874212,0.2539599646874212,0.2460400353125788
NS,RS,TT,AC,"['NS', 'RS', 'TT', 'AC']",NS + RS,TT + AC,NS|RS|TT|AC,"AC,TT||NS,RS",False,False,0.5395641748169977,0.2114304384708271,0.2538334054109926,0.2538334054109926,0.24616659458900741
RS,NS,TT,AC,"['RS', 'NS', 'TT', 'AC']",RS + NS,TT + AC,RS|NS|TT|AC,"AC,TT||NS,RS",False,False,0.5395641748169977,0.2114304384708271,0.2538334054109926,0.2538334054109926,0.24616659458900741
RS,NS,AC,TT,"['RS', 'NS', 'AC', 'TT']",RS + NS,AC + TT,RS|NS|AC|TT,"AC,TT||NS,RS",False,False,0.5395641748169977,0.2114304384708271,0.2537172047163567,0.2537172047163567,0.24628279528364327
TD,TT,AC,CH,"['TD', 'TT', 'AC', 'CH']",TD + TT,AC + CH,TD|TT|AC|CH,"AC,CH||TD,TT",False,False,0.45574422056421904,0.1597107827669822,0.2529642354171113,0.2529642354171113,0.24703576458288867
RS,FZ,NS,SY,"['RS', 'FZ', 'NS', 'SY']",RS + FZ,NS + SY,RS|FZ|NS|SY,"FZ,RS||NS,SY",False,False,0.5204264881448318,0.11647427878677818,0.748585643424602,0.748585643424602,0.248585643424602
FZ,AC,RS,SY,"['FZ', 'AC', 'RS', 'SY']",FZ + AC,RS + SY,FZ|AC|RS|SY,"AC,FZ||RS,SY",False,False,0.5212803720622129,0.9468517207597057,0.7485934246053928,0.7485934246053928,0.2485934246053928
CH,NS,FZ,TT,"['CH', 'NS', 'FZ', 'TT']",CH + NS,FZ + TT,CH|NS|FZ|TT,"CH,NS||FZ,TT",False,True,0.4961847509071205,0.5257312737090597,0.7499111900173651,0.7499111900173651,0.24991119001736506
NS,CH,TT,FZ,"['NS', 'CH', 'TT', 'FZ']",NS + CH,TT + FZ,NS|CH|TT|FZ,"CH,NS||FZ,TT",False,True,0.4961847509071205,0.5257312737090597,0.7509877269103956,0.7509877269103956,0.2509877269103956
AC,FZ,RS,NS,"['AC', 'FZ', 'RS', 'NS']",AC + FZ,RS + NS,AC|FZ|RS|NS,"AC,FZ||NS,RS",False,False,0.5435931168017333,0.9734575149164258,0.7514495625790776,0.7514495625790776,0.2514495625790776
RS,TD,CH,NS,"['RS', 'TD', 'CH', 'NS']",RS + TD,CH + NS,RS|TD|CH|NS,"CH,NS||RS,TD",False,False,0.43869259995691495,0.011017538070234157,0.2478931625956373,0.2478931625956373,0.2521068374043627
TD,RS,CH,NS,"['TD', 'RS', 'CH', 'NS']",TD + RS,CH + NS,TD|RS|CH|NS,"CH,NS||RS,TD",False,False,0.43869259995691495,0.011017538070234157,0.2478931625956373,0.2478931625956373,0.2521068374043627
CH,NS,SY,RS,"['CH', 'NS', 'SY', 'RS']",CH + NS,SY + RS,CH|NS|SY|RS,"CH,NS||RS,SY",False,False,0.5200618431241374,0.9356522653936382,0.7523773648095287,0.7523773648095287,0.25237736480952866
SY,NS,RS,FZ,"['SY', 'NS', 'RS', 'FZ']",SY + NS,RS + FZ,SY|NS|RS|FZ,"FZ,RS||NS,SY",False,False,0.47957351185516817,0.8835257212132218,0.7527338644221186,0.7527338644221186,0.25273386442211865
CH,TD,SY,TT,"['CH', 'TD', 'SY', 'TT']",CH + TD,SY + TT,CH|TD|SY|TT,"CH,TD||SY,TT",False,True,0.5121370157251934,0.4738190535612342,0.7530209526450624,0.7530209526450624,0.2530209526450624
TD,CH,SY,TT,"['TD', 'CH', 'SY', 'TT']",TD + CH,SY + TT,TD|CH|SY|TT,"CH,TD||SY,TT",False,True,0.5121370157251934,0.4738190535612342,0.7530209526450624,0.7530209526450624,0.2530209526450624
RS,CH,AC,SY,"['RS', 'CH', 'AC', 'SY']",RS + CH,AC + SY,RS|CH|AC|SY,"AC,SY||CH,RS",False,False,0.5192077903921033,0.09764440762769161,0.7530827103837051,0.7530827103837051,0.2530827103837051
RS,CH,SY,AC,"['RS', 'CH', 'SY', 'AC']",RS + CH,SY + AC,RS|CH|SY|AC,"AC,SY||CH,RS",False,False,0.5192077903921033,0.09764440762769161,0.7530827103837051,0.7530827103837051,0.2530827103837051
TD,TT,CH,AC,"['TD', 'TT', 'CH', 'AC']",TD + TT,CH + AC,TD|TT|CH|AC,"AC,CH||TD,TT",False,False,0.45574422056421904,0.1597107827669822,0.2469133475139563,0.2469133475139563,0.2530866524860437
NS,AC,CH,SY,"['NS', 'AC', 'CH', 'SY']",NS + AC,CH + SY,NS|AC|CH|SY,"AC,NS||CH,SY",False,False,0.4219535240211766,0.15918133252437827,0.7557382324898521,0.7557382324898521,0.25573823248985206
TT,FZ,CH,AC,"['TT', 'FZ', 'CH', 'AC']",TT + FZ,CH + AC,TT|FZ|CH|AC,"AC,CH||FZ,TT",False,True,0.5322169292426824,0.5991826513051525,0.7578880767076482,0.7578880767076482,0.25788807670764824
FZ,RS,TD,CH,"['FZ', 'RS', 'TD', 'CH']",FZ + RS,TD + CH,FZ|RS|TD|CH,"CH,TD||FZ,RS",False,False,0.5340970548713158,0.24976039257625515,0.7582620424148221,0.7582620424148221,0.2582620424148221
CH,NS,RS,SY,"['CH', 'NS', 'RS', 'SY']",CH + NS,RS + SY,CH|NS|RS|SY,"CH,NS||RS,SY",False,False,0.5200618431241374,0.9356522653936382,0.7592903494492927,0.7592903494492927,0.25929034944929275
CH,TD,TT,SY,"['CH', 'TD', 'TT', 'SY']",CH + TD,TT + SY,CH|TD|TT|SY,"CH,TD||SY,TT",False,True,0.5121370157251934,0.4738190535612342,0.7599217032159216,0.7599217032159216,0.25992170321592156
TD,CH,TT,SY,"['TD', 'CH', 'TT', 'SY']",TD + CH,TT + SY,TD|CH|TT|SY,"CH,TD||SY,TT",True,True,0.5121370157251934,0.4738190535612342,0.7599217032159216,0.7599217032159216,0.25992170321592156
NS,AC,SY,CH,"['NS', 'AC', 'SY', 'CH']",NS + AC,SY + CH,NS|AC|SY|CH,"AC,NS||CH,SY",False,False,0.4219535240211766,0.15918133252437827,0.7616473751924987,0.7616473751924987,0.2616473751924987
AC,CH,FZ,RS,"['AC', 'CH', 'FZ', 'RS']",AC + CH,FZ + RS,AC|CH|FZ|RS,"AC,CH||FZ,RS",False,False,0.4566467522924254,0.8076658671767512,0.7619037090575477,0.7619037090575477,0.2619037090575477
NS,TD,FZ,TT,"['NS', 'TD', 'FZ', 'TT']",NS + TD,FZ + TT,NS|TD|FZ|TT,"FZ,TT||NS,TD",False,False,0.44939196421022737,0.22362669248213585,0.23627328830466407,0.23627328830466407,0.2637267116953359
NS,SY,FZ,AC,"['NS', 'SY', 'FZ', 'AC']",NS + SY,FZ + AC,NS|SY|FZ|AC,"AC,FZ||NS,SY",False,False,0.493357992858037,0.47105217731012256,0.7638820131647991,0.7638820131647991,0.2638820131647991
CH,TD,AC,NS,"['CH', 'TD', 'AC', 'NS']",CH + TD,AC + NS,CH|TD|AC|NS,"AC,NS||CH,TD",False,False,0.5370767689382262,0.545708708928537,0.7648725581684334,0.7648725581684334,0.26487255816843336
CH,TD,NS,AC,"['CH', 'TD', 'NS', 'AC']",CH + TD,NS + AC,CH|TD|NS|AC,"AC,NS||CH,TD",False,False,0.5370767689382262,0.545708708928537,0.7648725581684334,0.7648725581684334,0.26487255816843336
TD,CH,AC,NS,"['TD', 'CH', 'AC', 'NS']",TD + CH,AC + NS,TD|CH|AC|NS,"AC,NS||CH,TD",False,False,0.5370767689382262,0.545708708928537,0.7648725581684334,0.7648725581684334,0.26487255816843336
TD,CH,NS,AC,"['TD', 'CH', 'NS', 'AC']",TD + CH,NS + AC,TD|CH|NS|AC,"AC,NS||CH,TD",False,False,0.5370767689382262,0.545708708928537,0.7648725581684334,0.7648725581684334,0.26487255816843336
SY,AC,TT,CH,"['SY', 'AC', 'TT', 'CH']",SY + AC,TT + CH,SY|AC|TT|CH,"AC,SY||CH,TT",False,True,0.4919841974001058,0.5832165966856525,0.7658247795340136,0.7658247795340136,0.2658247795340136
TT,TD,AC,CH,"['TT', 'TD', 'AC', 'CH']",TT + TD,AC + CH,TT|TD|AC|CH,"AC,CH||TD,TT",False,False,0.45574422056421904,0.1597107827669822,0.23333919019283203,0.23333919019283203,0.266660809807168
SY,NS,FZ,RS,"['SY', 'NS', 'FZ', 'RS']",SY + NS,FZ + RS,SY|NS|FZ|RS,"FZ,RS||NS,SY",False,False,0.47957351185516817,0.8835257212132218,0.7692147663836846,0.7692147663836846,0.2692147663836846
RS,TD,AC,CH,"['RS', 'TD', 'AC', 'CH']",RS + TD,AC + CH,RS|TD|AC|CH,"AC,CH||RS,TD",False,False,0.4668774411422993,0.022611223026821725,0.22917115103076835,0.22917115103076835,0.27082884896923165
TD,RS,AC,CH,"['TD', 'RS', 'AC', 'CH']",TD + RS,AC + CH,TD|RS|AC|CH,"AC,CH||RS,TD",False,False,0.4668774411422993,0.022611223026821725,0.22917115103076835,0.22917115103076835,0.27082884896923165
CH,SY,AC,FZ,"['CH', 'SY', 'AC', 'FZ']",CH + SY,AC + FZ,CH|SY|AC|FZ,"AC,FZ||CH,SY",True,True,0.5211775515863584,0.5984726643018806,0.7713057089836262,0.7713057089836262,0.27130570898362616
CH,RS,TT,SY,"['CH', 'RS', 'TT', 'SY']",CH + RS,TT + SY,CH|RS|TT|SY,"CH,RS||SY,TT",False,True,0.5166164188643019,0.12895637886810202,0.7723658788661273,0.7723658788661273,0.2723658788661273
TT,TD,CH,AC,"['TT', 'TD', 'CH', 'AC']",TT + TD,CH + AC,TT|TD|CH|AC,"AC,CH||TD,TT",False,False,0.45574422056421904,0.1597107827669822,0.22761470128413594,0.22761470128413594,0.27238529871586403
CH,RS,SY,TT,"['CH', 'RS', 'SY', 'TT']",CH + RS,SY + TT,CH|RS|SY|TT,"CH,RS||SY,TT",False,True,0.5166164188643019,0.12895637886810202,0.7724226667680271,0.7724226667680271,0.27242266676802707
AC,CH,RS,FZ,"['AC', 'CH', 'RS', 'FZ']",AC + CH,RS + FZ,AC|CH|RS|FZ,"AC,CH||FZ,RS",False,False,0.4566467522924254,0.8076658671767512,0.7738353118071267,0.7738353118071267,0.2738353118071267
TD,FZ,SY,NS,"['TD', 'FZ', 'SY', 'NS']",TD + FZ,SY + NS,TD|FZ|SY|NS,"FZ,TD||NS,SY",False,True,0.5159493106396584,0.44836932689671233,0.7750216692306405,0.7750216692306405,0.27502166923064053
FZ,AC,NS,SY,"['FZ', 'AC', 'NS', 'SY']",FZ + AC,NS + SY,FZ|AC|NS|SY,"AC,FZ||NS,SY",False,False,0.506642007141963,0.5289478226898774,0.7753233439881935,0.7753233439881935,0.27532334398819347
FZ,RS,NS,SY,"['FZ', 'RS', 'NS', 'SY']",FZ + RS,NS + SY,FZ|RS|NS|SY,"FZ,RS||NS,SY",False,False,0.5204264881448318,0.11647427878677818,0.7756721761836727,0.7756721761836727,0.2756721761836727
RS,TD,CH,AC,"['RS', 'TD', 'CH', 'AC']",RS + TD,CH + AC,RS|TD|CH|AC,"AC,CH||RS,TD",False,False,0.4668774411422993,0.022611223026821725,0.22351910416862666,0.22351910416862666,0.27648089583137336
TD,RS,CH,AC,"['TD', 'RS', 'CH', 'AC']",TD + RS,CH + AC,TD|RS|CH|AC,"AC,CH||RS,TD",False,False,0.4668774411422993,0.022611223026821725,0.22351910416862666,0.22351910416862666,0.27648089583137336
AC,TD,NS,SY,"['AC', 'TD', 'NS', 'SY']",AC + TD,NS + SY,AC|TD|NS|SY,"AC,TD||NS,SY",False,False,0.43046247966549556,0.11964735833765006,0.22185870065731383,0.22185870065731383,0.27814129934268617
AC,TD,SY,NS,"['AC', 'TD', 'SY', 'NS']",AC + TD,SY + NS,AC|TD|SY|NS,"AC,TD||NS,SY",False,False,0.43046247966549556,0.11964735833765006,0.22185870065731383,0.22185870065731383,0.27814129934268617
RS,FZ,CH,NS,"['RS', 'FZ', 'CH', 'NS']",RS + FZ,CH + NS,RS|FZ|CH|NS,"CH,NS||FZ,RS",False,False,0.5150115682994262,0.12304097834852412,0.7795297599511186,0.7795297599511186,0.2795297599511186
TD,NS,SY,FZ,"['TD', 'NS', 'SY', 'FZ']",TD + NS,SY + FZ,TD|NS|SY|FZ,"FZ,SY||NS,TD",False,False,0.4022310892873566,0.05428387985463033,0.2187844661197629,0.2187844661197629,0.2812155338802371
SY,CH,AC,FZ,"['SY', 'CH', 'AC', 'FZ']",SY + CH,AC + FZ,SY|CH|AC|FZ,"AC,FZ||CH,SY",True,True,0.5211775515863584,0.5984726643018806,0.7860359125597887,0.7860359125597887,0.28603591255978866
SY,NS,AC,FZ,"['SY', 'NS', 'AC', 'FZ']",SY + NS,AC + FZ,SY|NS|AC|FZ,"AC,FZ||NS,SY",False,False,0.493357992858037,0.47105217731012256,0.786173050294514,0.786173050294514,0.286173050294514
FZ,TD,RS,NS,"['FZ', 'TD', 'RS', 'NS']",FZ + TD,RS + NS,FZ|TD|RS|NS,"FZ,TD||NS,RS",False,False,0.552818608226612,0.9581503573501029,0.7871298267389079,0.7871298267389079,0.28712982673890786
RS,FZ,CH,TD,"['RS', 'FZ', 'CH', 'TD']",RS + FZ,CH + TD,RS|FZ|CH|TD,"CH,TD||FZ,RS",False,False,0.5340970548713158,0.24976039257625515,0.7872586857281743,0.7872586857281743,0.28725868572817426
TT,FZ,NS,AC,"['TT', 'FZ', 'NS', 'AC']",TT + FZ,NS + AC,TT|FZ|NS|AC,"AC,NS||FZ,TT",False,False,0.559806555708552,0.7148367947263488,0.7873766562473817,0.7873766562473817,0.28737665624738173
CH,SY,NS,FZ,"['CH', 'SY', 'NS', 'FZ']",CH + SY,NS + FZ,CH|SY|NS|FZ,"CH,SY||FZ,NS",False,True,0.49274443569082166,0.47231326115671046,0.7875431443489538,0.7875431443489538,0.2875431443489538
AC,SY,FZ,TD,"['AC', 'SY', 'FZ', 'TD']",AC + SY,FZ + TD,AC|SY|FZ|TD,"AC,SY||FZ,TD",False,True,0.4557153193507704,0.4273292055255799,0.7896225061776885,0.7896225061776885,0.2896225061776885
RS,CH,TT,SY,"['RS', 'CH', 'TT', 'SY']",RS + CH,TT + SY,RS|CH|TT|SY,"CH,RS||SY,TT",True,True,0.5166164188643019,0.12895637886810202,0.7905435764078941,0.7905435764078941,0.2905435764078941
RS,CH,SY,TT,"['RS', 'CH', 'SY', 'TT']",RS + CH,SY + TT,RS|CH|SY|TT,"CH,RS||SY,TT",False,True,0.5166164188643019,0.12895637886810202,0.7905970589856173,0.7905970589856173,0.2905970589856173
TD,AC,TT,SY,"['TD', 'AC', 'TT', 'SY']",TD + AC,TT + SY,TD|AC|TT|SY,"AC,TD||SY,TT",False,True,0.4559747769858543,0.24508906779098744,0.20919644829658446,0.20919644829658446,0.29080355170341554
FZ,TT,NS,RS,"['FZ', 'TT', 'NS', 'RS']",FZ + TT,NS + RS,FZ|TT|NS|RS,"FZ,TT||NS,RS",False,False,0.546166913030128,0.961563000442206,0.7933588640020832,0.7933588640020832,0.2933588640020832
AC,TD,NS,CH,"['AC', 'TD', 'NS', 'CH']",AC + TD,NS + CH,AC|TD|NS|CH,"AC,TD||CH,NS",False,True,0.4251537789294774,0.12684918381945365,0.20503787894733785,0.20503787894733785,0.2949621210526622
SY,TD,TT,CH,"['SY', 'TD', 'TT', 'CH']",SY + TD,TT + CH,SY|TD|TT|CH,"CH,TT||SY,TD",False,True,0.5012958333318337,0.5025602995592636,0.2049714339926149,0.2049714339926149,0.29502856600738514
TD,SY,TT,CH,"['TD', 'SY', 'TT', 'CH']",TD + SY,TT + CH,TD|SY|TT|CH,"CH,TT||SY,TD",False,True,0.5012958333318337,0.5025602995592636,0.2049714339926149,0.2049714339926149,0.29502856600738514
FZ,TT,TD,SY,"['FZ', 'TT', 'TD', 'SY']",FZ + TT,TD + SY,FZ|TT|TD|SY,"FZ,TT||SY,TD",False,True,0.5283406729282266,0.6599853484942142,0.7956341049258955,0.7956341049258955,0.2956341049258955
TD,FZ,SY,AC,"['TD', 'FZ', 'SY', 'AC']",TD + FZ,SY + AC,TD|FZ|SY|AC,"AC,SY||FZ,TD",False,True,0.5442846806492296,0.5726707944744202,0.7957915911285036,0.7957915911285036,0.2957915911285036
TD,AC,SY,TT,"['TD', 'AC', 'SY', 'TT']",TD + AC,SY + TT,TD|AC|SY|TT,"AC,TD||SY,TT",False,True,0.4559747769858543,0.24508906779098744,0.20306668562895888,0.20306668562895888,0.2969333143710411
AC,RS,NS,TT,"['AC', 'RS', 'NS', 'TT']",AC + RS,NS + TT,AC|RS|NS|TT,"AC,RS||NS,TT",False,False,0.48276129066087436,0.08448294731880424,0.20300893441787193,0.20300893441787193,0.29699106558212807
RS,AC,NS,TT,"['RS', 'AC', 'NS', 'TT']",RS + AC,NS + TT,RS|AC|NS|TT,"AC,RS||NS,TT",False,False,0.48276129066087436,0.08448294731880424,0.20294870199453796,0.20294870199453796,0.29705129800546204
TD,TT,NS,CH,"['TD', 'TT', 'NS', 'CH']",TD + TT,NS + CH,TD|TT|NS|CH,"CH,NS||TD,TT",False,True,0.4276922936929895,0.09559519563287272,0.20286105336056676,0.20286105336056676,0.29713894663943324
AC,RS,TT,NS,"['AC', 'RS', 'TT', 'NS']",AC + RS,TT + NS,AC|RS|TT|NS,"AC,RS||NS,TT",False,False,0.48276129066087436,0.08448294731880424,0.20285192124995152,0.20285192124995152,0.29714807875004845
RS,AC,TT,NS,"['RS', 'AC', 'TT', 'NS']",RS + AC,TT + NS,RS|AC|TT|NS,"AC,RS||NS,TT",False,False,0.48276129066087436,0.08448294731880424,0.2027917235586321,0.2027917235586321,0.29720827644136794
TD,AC,SY,FZ,"['TD', 'AC', 'SY', 'FZ']",TD + AC,SY + FZ,TD|AC|SY|FZ,"AC,TD||FZ,SY",False,False,0.3752022740502169,0.027632748852598223,0.2023003582939109,0.2023003582939109,0.2976996417060891
AC,TD,CH,NS,"['AC', 'TD', 'CH', 'NS']",AC + TD,CH + NS,AC|TD|CH|NS,"AC,TD||CH,NS",False,True,0.4251537789294774,0.12684918381945365,0.1998267337859408,0.1998267337859408,0.3001732662140592
SY,CH,NS,FZ,"['SY', 'CH', 'NS', 'FZ']",SY + CH,NS + FZ,SY|CH|NS|FZ,"CH,SY||FZ,NS",False,True,0.49274443569082166,0.47231326115671046,0.8014966554150698,0.8014966554150698,0.30149665541506976
TD,TT,CH,NS,"['TD', 'TT', 'CH', 'NS']",TD + TT,CH + NS,TD|TT|CH|NS,"CH,NS||TD,TT",True,True,0.4276922936929895,0.09559519563287272,0.19769147508029958,0.19769147508029958,0.3023085249197004
FZ,AC,RS,NS,"['FZ', 'AC', 'RS', 'NS']",FZ + AC,RS + NS,FZ|AC|RS|NS,"AC,FZ||NS,RS",False,False,0.5435931168017333,0.9734575149164258,0.8023763571428478,0.8023763571428478,0.30237635714284783
CH,NS,SY,AC,"['CH', 'NS', 'SY', 'AC']",CH + NS,SY + AC,CH|NS|SY|AC,"AC,SY||CH,NS",False,True,0.5338163819860793,0.6107571299036549,0.8024346196673218,0.8024346196673218,0.30243461966732177
TT,FZ,RS,NS,"['TT', 'FZ', 'RS', 'NS']",TT + FZ,RS + NS,TT|FZ|RS|NS,"FZ,TT||NS,RS",False,False,0.546166913030128,0.961563000442206,0.8024914880190298,0.8024914880190298,0.3024914880190298
FZ,RS,CH,NS,"['FZ', 'RS', 'CH', 'NS']",FZ + RS,CH + NS,FZ|RS|CH|NS,"CH,NS||FZ,RS",False,False,0.5150115682994262,0.12304097834852412,0.804154672329988,0.804154672329988,0.30415467232998805
TT,FZ,AC,NS,"['TT', 'FZ', 'AC', 'NS']",TT + FZ,AC + NS,TT|FZ|AC|NS,"AC,NS||FZ,TT",False,False,0.559806555708552,0.7148367947263488,0.8044832433949414,0.8044832433949414,0.30448324339494137
NS,CH,SY,TT,"['NS', 'CH', 'SY', 'TT']",NS + CH,SY + TT,NS|CH|SY|TT,"CH,NS||SY,TT",False,True,0.5312326596995843,0.6749869358447165,0.8054578891083147,0.8054578891083147,0.30545788910831473
AC,TD,RS,TT,"['AC', 'TD', 'RS', 'TT']",AC + TD,RS + TT,AC|TD|RS|TT,"AC,TD||RS,TT",False,False,0.4929226256743398,0.8859758516033065,0.8075150242518444,0.8075150242518444,0.3075150242518444
AC,SY,TD,FZ,"['AC', 'SY', 'TD', 'FZ']",AC + SY,TD + FZ,AC|SY|TD|FZ,"AC,SY||FZ,TD",False,True,0.4557153193507704,0.4273292055255799,0.8081933909408571,0.8081933909408571,0.30819339094085707
TD,NS,FZ,SY,"['TD', 'NS', 'FZ', 'SY']",TD + NS,FZ + SY,TD|NS|FZ|SY,"FZ,SY||NS,TD",False,False,0.4022310892873566,0.05428387985463033,0.18998531687897038,0.18998531687897038,0.31001468312102964
FZ,RS,CH,TD,"['FZ', 'RS', 'CH', 'TD']",FZ + RS,CH + TD,FZ|RS|CH|TD,"CH,TD||FZ,RS",False,False,0.5340970548713158,0.24976039257625515,0.8109866444252981,0.8109866444252981,0.3109866444252981
NS,CH,TT,SY,"['NS', 'CH', 'TT', 'SY']",NS + CH,TT + SY,NS|CH|TT|SY,"CH,NS||SY,TT",True,True,0.5312326596995843,0.6749869358447165,0.8112607405766442,0.8112607405766442,0.3112607405766442
AC,CH,FZ,TD,"['AC', 'CH', 'FZ', 'TD']",AC + CH,FZ + TD,AC|CH|FZ|TD,"AC,CH||FZ,TD",False,False,0.46109953009742616,0.41316203809827945,0.8116431186941938,0.8116431186941938,0.3116431186941938
AC,TD,TT,RS,"['AC', 'TD', 'TT', 'RS']",AC + TD,TT + RS,AC|TD|TT|RS,"AC,TD||RS,TT",False,False,0.4929226256743398,0.8859758516033065,0.8128718726967306,0.8128718726967306,0.31287187269673056
CH,AC,FZ,RS,"['CH', 'AC', 'FZ', 'RS']",CH + AC,FZ + RS,CH|AC|FZ|RS,"AC,CH||FZ,RS",False,False,0.4566467522924254,0.8076658671767512,0.8133654674967843,0.8133654674967843,0.3133654674967843
TT,TD,NS,CH,"['TT', 'TD', 'NS', 'CH']",TT + TD,NS + CH,TT|TD|NS|CH,"CH,NS||TD,TT",False,True,0.4276922936929895,0.09559519563287272,0.18615441912914357,0.18615441912914357,0.31384558087085646
RS,FZ,NS,AC,"['RS', 'FZ', 'NS', 'AC']",RS + FZ,NS + AC,RS|FZ|NS|AC,"AC,NS||FZ,RS",False,False,0.57081572043134,0.2831781331605654,0.8144619192798386,0.8144619192798386,0.3144619192798386
AC,CH,TD,FZ,"['AC', 'CH', 'TD', 'FZ']",AC + CH,TD + FZ,AC|CH|TD|FZ,"AC,CH||FZ,TD",False,False,0.46109953009742616,0.41316203809827945,0.8178170399128032,0.8178170399128032,0.3178170399128032
TT,TD,CH,NS,"['TT', 'TD', 'CH', 'NS']",TT + TD,CH + NS,TT|TD|CH|NS,"CH,NS||TD,TT",False,True,0.4276922936929895,0.09559519563287272,0.18131374460543784,0.18131374460543784,0.3186862553945622
CH,AC,RS,FZ,"['CH', 'AC', 'RS', 'FZ']",CH + AC,RS + FZ,CH|AC|RS|FZ,"AC,CH||FZ,RS",False,False,0.4566467522924254,0.8076658671767512,0.8233162283960767,0.8233162283960767,0.32331622839607665
SY,TD,CH,TT,"['SY', 'TD', 'CH', 'TT']",SY + TD,CH + TT,SY|TD|CH|TT,"CH,TT||SY,TD",False,True,0.5012958333318337,0.5025602995592636,0.176509788152803,0.176509788152803,0.323490211847197
TD,SY,CH,TT,"['TD', 'SY', 'CH', 'TT']",TD + SY,CH + TT,TD|SY|CH|TT,"CH,TT||SY,TD",True,True,0.5012958333318337,0.5025602995592636,0.176509788152803,0.176509788152803,0.323490211847197
RS,FZ,SY,TT,"['RS', 'FZ', 'SY', 'TT']",RS + FZ,SY + TT,RS|FZ|SY|TT,"FZ,RS||SY,TT",False,True,0.5461576636941765,0.22951573801053538,0.823964576874311,0.823964576874311,0.323964576874311
RS,FZ,TT,SY,"['RS', 'FZ', 'TT', 'SY']",RS + FZ,TT + SY,RS|FZ|TT|SY,"FZ,RS||SY,TT",True,True,0.5461576636941765,0.22951573801053538,0.823964576874311,0.823964576874311,0.323964576874311
TD,AC,FZ,NS,"['TD', 'AC', 'FZ', 'NS']",TD + AC,FZ + NS,TD|AC|FZ|NS,"AC,TD||FZ,NS",False,True,0.39644034666252925,0.05971113971797384,0.17588220845221778,0.17588220845221778,0.3241177915477822
