game_id,player,trueskill_mu_after,trueskill_sigma_after,trueskill_conservative_after
167,CH,29.21025921995187,1.2817789583873505,25.364922344789818
171,CH,29.0413928973122,1.2759734386422568,25.213472581385428
172,CH,29.066899015635247,1.275811835648305,25.23946350869033
173,CH,29.07916582831415,1.276801806360544,25.248760409232517
174,CH,29.096002631273432,1.27727850930596,25.264167103355554
175,CH,28.990493932861767,1.2727538564686416,25.17223236345584
176,CH,29.01958877967097,1.2723079979243306,25.202664785897976
177,CH,29.15206240618975,1.2673413778053224,25.35003827277378
178,CH,28.871879673699212,1.260057113926805,25.091708331918795
180,CH,28.958632630563695,1.2563201073779744,25.18967230842977
181,CH,29.066086412535398,1.251871110326063,25.31047308155721
182,CH,29.03778299128664,1.2515275775699506,25.283200258576787
183,CH,29.336819283224834,1.244097605143644,25.604526467793903
184,CH,29.50642118112719,1.2382053003941587,25.791805279944715
185,CH,29.528849043539054,1.2383366618715403,25.813839057924433
186,CH,29.553883238425772,1.2383240704970957,25.838911026934486
187,CH,29.656278541551007,1.234440650718483,25.95295658939556
188,CH,29.589727684477904,1.2318283730878958,25.894242565214217
189,CH,29.604198298557954,1.2327422088003825,25.905971672156806
190,CH,29.63063894705958,1.2325946276098776,25.932855064229948
191,CH,29.720732666067455,1.2290896562487832,26.033463697321107
192,CH,29.606128567762365,1.2248113717763343,25.931694452433362
193,CH,29.75829386299083,1.2195852922958823,26.099537986103183
2,FZ,27.696230337103106,7.774676922764778,4.372199568808771
3,FZ,24.776673102343878,7.24564269736896,3.0397450102369987
4,FZ,27.85404473783788,6.78398924985718,7.502076988266339
19,FZ,29.347549157455095,6.3535029206609055,10.287040395472378
20,FZ,28.432420240914368,6.061346385861291,10.248381083330496
22,FZ,31.852081688082656,5.509266580291271,15.324281947208842
23,FZ,32.107425865774296,5.406281643591565,15.888580934999602
24,FZ,33.413969477214735,5.173662000045596,17.892983477077948
25,FZ,33.991035119343344,5.029386466846607,18.90287571880352
26,FZ,34.59522361858121,4.883841752231886,19.943698361885552
27,FZ,36.29659301120872,4.63940895781369,22.37836613776765
28,FZ,33.79178995303113,4.374672618641091,20.667772097107857
29,FZ,31.950215028035508,4.153482714067213,19.48976688583387
30,FZ,31.00891838378819,4.0144973584022345,18.965426308581485
31,FZ,31.63773508804323,3.909966546450272,19.907835448692413
32,FZ,33.25701436679964,3.7432632735496303,22.027224546150748
33,FZ,34.00859651179799,3.619448390429891,23.15025134050832
34,FZ,34.20794303716123,3.574761876303605,23.483657408250416
35,FZ,35.10982559732018,3.467036502513874,24.708716089778562
36,FZ,34.0117142971625,3.353995072884008,23.949729078510472
37,FZ,34.39805101575496,3.2883555854130897,24.53298425951569
38,FZ,33.515427248595735,3.1884231455299714,23.95015781200582
