p1,p2,p3,p4,players,team1,team2,ordered_key,unique_key,played_ordered,played_unique,elo_pred_team1_win_prob,trueskill_pred_team1_win_prob,tree_pred_team1_win_prob,forest_pred_team1_win_prob,context_meta_pred_team1_win_prob,v3_meta_pred_team1_win_prob,ensemble_pred_team1_win_prob,sort_prob,closeness
AC,TT,FZ,TD,"['AC', 'TT', 'FZ', 'TD']",AC + TT,FZ + TD,AC|TT|FZ|TD,"AC,TT||FZ,TD",False,True,0.23262673124172817,0.20575922522659307,0.5423358856496985,0.4722358206869369,0.12456383772817971,0.3130701027824194,0.3946626542067797,0.3946626542067797,0.1053373457932203
SY,TD,NS,CH,"['SY', 'TD', 'NS', 'CH']",SY + TD,NS + CH,SY|TD|NS|CH,"CH,NS||SY,TD",False,True,0.4440655444739658,0.3702315977258446,0.1590150958915805,0.3890671092511412,0.22311736520142011,0.419501843425749,0.3946030131589955,0.3946030131589955,0.10539698684100451
TT,NS,TD,RS,"['TT', 'NS', 'TD', 'RS']",TT + NS,TD + RS,TT|NS|TD|RS,"NS,TT||RS,TD",False,False,0.5863050933488437,0.843478018781435,0.29406052066178295,0.5804308789151462,0.7391550441261318,0.6271814135639957,0.6054800593831254,0.6054800593831254,0.10548005938312544
SY,TD,FZ,CH,"['SY', 'TD', 'FZ', 'CH']",SY + TD,FZ + CH,SY|TD|FZ|CH,"CH,FZ||SY,TD",False,True,0.19487658465821875,0.09122899217995989,0.8096960692723368,0.5008266479232883,0.08162053825061258,0.276839007777979,0.3944633474782576,0.3944633474782576,0.10553665252174238
CH,RS,TD,FZ,"['CH', 'RS', 'TD', 'FZ']",CH + RS,TD + FZ,CH|RS|TD|FZ,"CH,RS||FZ,TD",False,False,0.3285111607900788,0.16850428840066262,0.2841591282697271,0.46113274321773107,0.15591439569039162,0.3246212882016799,0.3943194273102171,0.3943194273102171,0.10568057268978293
AC,CH,SY,NS,"['AC', 'CH', 'SY', 'NS']",AC + CH,SY + NS,AC|CH|SY|NS,"AC,CH||NS,SY",False,True,0.46111564217055445,0.4308032688299097,0.20554367620278505,0.4051809643674003,0.464248716429939,0.37210850408925045,0.3943146903386419,0.3943146903386419,0.10568530966135808
AC,SY,TT,FZ,"['AC', 'SY', 'TT', 'FZ']",AC + SY,TT + FZ,AC|SY|TT|FZ,"AC,SY||FZ,TT",True,True,0.3195271885018795,0.3254289989299698,0.3528165375329548,0.5066884878284214,0.19367895838153126,0.2557909461681635,0.39380908998644265,0.39380908998644265,0.10619091001355735
TT,CH,NS,FZ,"['TT', 'CH', 'NS', 'FZ']",TT + CH,NS + FZ,TT|CH|NS|FZ,"CH,TT||FZ,NS",False,True,0.29840656974380675,0.21713576265432288,0.34813615644404056,0.48716179935459314,0.2084829273360062,0.2815394213173864,0.393765693258967,0.393765693258967,0.10623430674103301
NS,TT,RS,TD,"['NS', 'TT', 'RS', 'TD']",NS + TT,RS + TD,NS|TT|RS|TD,"NS,TT||RS,TD",False,False,0.5863050933488437,0.843478018781435,0.2820632349896557,0.5827642122484795,0.7233904360584603,0.6274168946936483,0.6062503341789462,0.6062503341789462,0.10625033417894625
TD,CH,AC,TT,"['TD', 'CH', 'AC', 'TT']",TD + CH,AC + TT,TD|CH|AC|TT,"AC,TT||CH,TD",False,False,0.6097782183085283,0.5846485689723162,0.9135144757470524,0.5662493100525833,0.8352628999792109,0.6397866393302827,0.6064247853607282,0.6064247853607282,0.10642478536072819
TD,AC,NS,SY,"['TD', 'AC', 'NS', 'SY']",TD + AC,NS + SY,TD|AC|NS|SY,"AC,TD||NS,SY",False,False,0.3000654999072148,0.16581932857197396,0.05796961815921366,0.40376504440340727,0.06118151076194232,0.4123467961013954,0.393494403736944,0.393494403736944,0.106505596263056
NS,AC,TD,FZ,"['NS', 'AC', 'TD', 'FZ']",NS + AC,TD + FZ,NS|AC|TD|FZ,"AC,NS||FZ,TD",False,False,0.2524101575915885,0.2537959306113251,0.39227169060372996,0.4610911660639542,0.06076904673076964,0.331978094332982,0.39343305259823796,0.39343305259823796,0.10656694740176204
AC,CH,NS,SY,"['AC', 'CH', 'NS', 'SY']",AC + CH,NS + SY,AC|CH|NS|SY,"AC,CH||NS,SY",False,True,0.46111564217055445,0.4308032688299097,0.20554367620278505,0.40134763103406695,0.46782572306375664,0.3747861815578947,0.39338217492478567,0.39338217492478567,0.10661782507521433
