scale,mean_brier_score,std_brier_score,mean_log_loss,std_log_loss,mean_accuracy,std_accuracy
72.0,0.23481392952662783,0.021395149395700083,0.6590509834350062,0.04739618161350531,0.5666666666666667,0.11055415967851333
266.0,0.23483153661414838,0.005274815444742738,0.6623083970682887,0.01060932698176072,0.5666666666666667,0.11055415967851333
267.0,0.23487039742797872,0.005258205225144469,0.6623909842966523,0.010575971829072613,0.5666666666666667,0.11055415967851333
268.0,0.23490910058573083,0.00524171324975186,0.6624731948501903,0.010542849182409194,0.5666666666666667,0.11055415967851333
269.0,0.23494764642369653,0.005225338053065975,0.6625550303398277,0.01050995625329334,0.5666666666666667,0.11055415967851333
270.0,0.23498603529297385,0.005209078196400454,0.6626364923895524,0.010477290303219552,0.5666666666666667,0.11055415967851333
271.0,0.23502426755885955,0.0051929322672494655,0.6627175826355232,0.010444848642469206,0.5666666666666667,0.11055415967851333
272.0,0.23506234360026249,0.005176898878673487,0.6627983027252107,0.010412628628960655,0.5666666666666667,0.11055415967851333
273.0,0.23510026380913515,0.0051609766687019006,0.6628786543165703,0.010380627667131345,0.5666666666666667,0.11055415967851333
274.0,0.23513802858992464,0.005145164299752155,0.6629586390772468,0.010348843206852285,0.5666666666666667,0.11055415967851333
275.0,0.23517563835904126,0.005129460458064795,0.6630382586838082,0.010317272742372981,0.5666666666666667,0.11055415967851333
71.0,0.23519702610800644,0.021763392438527256,0.6599355129017836,0.04848579204891701,0.5666666666666667,0.11055415967851333
276.0,0.2352130935443449,0.005113863853153813,0.6631175148210079,0.010285913811295906,0.5666666666666667,0.11055415967851333
277.0,0.23525039458464794,0.005098373217272306,0.6631964091810769,0.010254763993579824,0.5666666666666667,0.11055415967851333
278.0,0.23528754192923462,0.005082987304892415,0.6632749434630402,0.01022382091057125,0.5666666666666667,0.11055415967851333
279.0,0.23532453603739648,0.0050677048921992885,0.6633531193720604,0.010193082224062271,0.5666666666666667,0.11055415967851333
280.0,0.2353613773779827,0.005052524776599021,0.6634309386188073,0.010162545635374987,0.5666666666666667,0.11055415967851333
281.0,0.23539806642896535,0.005037445776239393,0.6635084029188479,0.010132208884470887,0.5666666666666667,0.11055415967851333
282.0,0.23543460367701882,0.005022466729543913,0.663585513992065,0.010102069749084694,0.5666666666666667,0.11055415967851333
283.0,0.23547098961711374,0.0050075864947579625,0.6636622735620936,0.010072126043881961,0.5666666666666667,0.11055415967851333
284.0,0.23550722475212335,0.004992803949506989,0.6637386833557815,0.010042375619639572,0.5666666666666667,0.11055415967851333
285.0,0.23554330959244357,0.004978117990366972,0.6638147451026691,0.010012816362448378,0.5666666666666667,0.11055415967851333
286.0,0.23557924465562502,0.004963527532445463,0.6638904605344923,0.009983446192937758,0.5666666666666667,0.11055415967851333
70.0,0.23559968649273805,0.02214106772470931,0.6608761232666309,0.0496199445542091,0.5666666666666667,0.11055415967851333
287.0,0.23561503046601806,0.004949031508974298,0.6639658313847006,0.009954263065520422,0.5666666666666667,0.11055415967851333
288.0,0.23565066755442832,0.00493462887091257,0.6640408593879975,0.00992526496765758,0.5666666666666667,0.11055415967851333
289.0,0.23568615645778507,0.004920318586560366,0.6641155462798974,0.00989644991914412,0.5666666666666667,0.11055415967851333
290.0,0.2357214977188192,0.0049060996411823135,0.6641898937963007,0.00986781597141217,0.5666666666666667,0.11055415967851333
291.0,0.23575669188575307,0.004891971036640937,0.6642639036730842,0.0098393612068536,0.5666666666666667,0.11055415967851333
292.0,0.23579173951199967,0.004877931791039669,0.6643375776457104,0.009811083738159877,0.5666666666666667,0.11055415967851333
293.0,0.23582664115587262,0.004863980938374881,0.6644109174488507,0.00978298170767947,0.5666666666666667,0.11055415967851333
294.0,0.23586139738030507,0.004850117528196994,0.6644839248160235,0.009755053286792197,0.5666666666666667,0.11055415967851333
295.0,0.2358960087525786,0.004836340625280215,0.6645566014792481,0.009727296675298933,0.5666666666666667,0.11055415967851333
296.0,0.23593047584406088,0.004822649309300743,0.6646289491687118,0.009699710100828944,0.5666666666666667,0.11055415967851333
297.0,0.23596479922995214,0.004809042674523078,0.6647009696124522,0.00967229181826002,0.5666666666666667,0.11055415967851333
298.0,0.23599897948904008,0.004795519829494468,0.6647726645360498,0.0096450401091557,0.5666666666666667,0.11055415967851333
69.0,0.23602280910859902,0.022528363720436196,0.6618762184159068,0.05080088867926661,0.5666666666666667,0.11055415967851333
299.0,0.23603301720346312,0.004782079896746849,0.6648440356623364,0.0096179532812154,0.5666666666666667,0.11055415967851333
300.0,0.23606691295848167,0.004768722012506357,0.6649150847111133,0.009591029667739434,0.5666666666666667,0.11055415967851333
301.0,0.2361006673422569,0.00475544532641038,0.6649858133988836,0.009564267627107001,0.5666666666666667,0.11055415967851333
302.0,0.23613428094563704,0.004742249001231252,0.6650562234385937,0.009537665542267568,0.5666666666666667,0.11055415967851333
303.0,0.2361677543619513,0.0047291322126071025,0.6651263165393868,0.009511221820245136,0.5666666666666667,0.11055415967851333
